TF	target	importance
Ctnnb1	Pja2	7.702698250162156
Mrps25	Smim20	7.7026104503199475
Npdc1	Smpd3	7.702546175880444
Foxp1	Npas2	7.702535418845941
Ppp5c	Ppp1r36	7.702512837278162
Sox4	Cbx6	7.702495551679777
Churc1	Snapc5	7.702028889471916
Pkm	Rnmt	7.701984902665176
Gtf2i	Lancl1	7.701955328455379
Psma6	Cacybp	7.701802608579675
Got1	Rmdn3	7.7017532787543965
Celf5	2900079G21Rik	7.701683143990165
Ywhae	2210018M11Rik	7.701674356819654
Suclg1	Ndfip1	7.701496104211042
Prnp	C030046E11Rik	7.701470711799484
Tcf4	Tapt1	7.701463048899514
Prdx5	Klk8	7.701411312367807
Rab2a	Cyc1	7.701348153129481
Cfl2	Hsd17b4	7.701280555671874
Hlf	Ttbk2	7.701268348150308
Arx	Nrn1	7.701182094598074
1700049G17Rik	Stard3nl	7.700973632426714
Nr2f1	Sobp	7.70096748796485
Zbtb4	Larp4b	7.7008562904187166
Zmat2	Slu7	7.7007615192574
Kcnip1	Kcnd3	7.700687675588893
Cers2	Capn5	7.700612802307482
Psmc2	Rpl5	7.700518145576521
Rab2a	Pkp4	7.700503768736652
Celf4	Scg3	7.700463514221747
Fli1	Eng	7.700352228149409
Celf5	Wdr17	7.700229830402732
Fez1	Gtf3c6	7.700091927501208
Cxx1c	Kcna2	7.699993576383467
Neurod2	A230073K19Rik	7.699992123704101
Sox12	Frem1	7.699801678626401
Peg3	Efr3b	7.699760275051229
Hspa5	Rnf170	7.699707543859584
Hes5	Slc30a10	7.699591158931074
Apex1	Comtd1	7.699480908127258
Ckmt1	Ywhaz	7.699455822391182
Nr4a2	Dcn	7.699422312917509
Pkm	Tmed9	7.6994130408298
Pkm	Pfdn2	7.699253480407926
Dlx1	Prox1	7.699242074433105
Arx	Cnnm1	7.699170060202965
Arx	Vegfb	7.699165863921214
Celf5	Rbm24	7.699155020563501
Gm14305	Uqcr11	7.699110916394713
Brf2	Tcf19	7.698982819424473
Tppp	Eif3l	7.698947235274159
Hivep2	Sstr3	7.6989375979812245
Hmgb2	Cdca7	7.698932564310854
Cpeb1	Cyth1	7.698919566519722
Epas1	Ptprg	7.698847180888902
Dusp26	Arpp21	7.698806626949106
Rab2a	Wasl	7.698728447042456
Etv1	Kifap3	7.6987256213786734
Tsnax	Snap25	7.698642887530441
Dnmt3a	Map2k2	7.6986268806096145
Mapk1	Pex3	7.698545727942339
Sod1	Mrpl9	7.698445736504331
Pkm	Hdac2	7.698375332292524
Tsnax	Naa25	7.698333851202347
Pura	Srxn1	7.6983276339521085
Cat	Mvd	7.698295370791232
Dab2	Ltbr	7.6981831837033665
Jun	Gm20594	7.6981692298365
Rbfox2	Cry2	7.698139476218006
Psmc2	2010107E04Rik	7.698041831165871
Rarg	Maoa	7.698004655018269
Tpi1	Armc1	7.697903414427487
Akr1a1	Mrp63	7.69789292068266
Zfp369	Taf13	7.697872759229987
Rab18	Rab4a	7.697798333697578
Vamp3	Rps27l	7.697793598301548
Cux1	Dact2	7.697668454768998
Satb1	Map6	7.697581574443967
Mapk1	Sec14l1	7.6975222732014466
Ncald	Tbc1d1	7.697443377786677
Gli3	Foxs1	7.697407775847409
Trps1	Oat	7.697286214981298
Vezf1	Cmbl	7.697282268357369
Hivep1	Slc36a1	7.697219152106647
Rpl6	Eif2s2	7.697102181312411
Zfp422	Top1mt	7.696910229525072
Nfe2l2	Litaf	7.696909203041698
Tcf4	Cdh10	7.696896094791964
Olig1	Tmem178	7.696828599699807
Rbfox2	Atrnl1	7.696767491423509
Sema4a	Frmd4a	7.696735875763241
Rab2a	Rngtt	7.696729850641228
Rufy3	Fxr2	7.696656643738455
Cycs	A330076H08Rik	7.696632215550259
Ywhae	Adcy2	7.696569308422039
Fli1	Ly6e	7.696502373891593
Ctbp1	Dhx15	7.696499997293265
Cpeb1	Tmem184b	7.6963640507435755
Dlx1	Sln	7.6963484085002625
Celf4	Uso1	7.696336986519462
Tpi1	Mettl2	7.696110291889289
Pkm	Pik3r4	7.696100561155026
Pkm	Stx5a	7.695974349305734
Ywhaz	Atp6ap1	7.695892402630161
Ran	1810043G02Rik	7.695859502268448
Zmat2	Pop5	7.695665332181827
Zfp768	Rbp4	7.695498061111062
Cers2	Sp1	7.695343753762215
Tceal5	Atg9a	7.695200559917466
Dab2	Rilpl2	7.695128992174452
Celf4	Tbc1d9	7.695081534407221
Cycs	Gys1	7.6950213766348785
Rfx4	Eva1a	7.694984918207697
Ywhaz	Ppp1r14c	7.6949194665576695
Ckmt1	Ccdc107	7.694882522141631
Klf9	Zfand2a	7.694858743384711
Nap1l1	Lta4h	7.694851949881149
Zfp706	Caml	7.6947990962341
Ctnnb1	Vash1	7.694768605168249
Tpi1	Haghl	7.6947297928134795
Ascc1	Abcf3	7.694546041864091
Myrf	Megf10	7.694534893112877
Celf6	Atf4	7.694460105503673
Kcnip1	Erbb4	7.694401843206556
Usf1	Pisd-ps2	7.6942017472833495
Adnp	Gpr135	7.694142025210876
Ncbp2	Polr1d	7.6941276953748226
Arx	Ubxn2a	7.693977449800022
Churc1	Ndufb5	7.693805263843789
Sf3b1	Dcaf11	7.6938035000119935
Peg3	Adss	7.693762939915092
Pkm	Abce1	7.693705737411817
Ran	Tmem205	7.693671350682122
Foxp2	Akap7	7.6936172087535155
Timm8a1	Ldhb	7.693575236609671
Gm14305	Mrpl32	7.693528760469384
Abcf2	Rassf3	7.6933746862394985
Hmgb2	Rps24	7.692849592645074
Pkm	Naa25	7.692842806946901
Kcnip1	Ubap2	7.692810492532993
Suclg1	Utp3	7.69256816476519
Prnp	Agap2	7.692411192113369
Pole4	Hmgxb3	7.692059636378548
Zbtb20	Zcchc7	7.6920131167409815
Neurod2	Gpm6a	7.6920073880155595
Foxp1	Trio	7.691743322680087
Bcl11a	Cnot1	7.6917388749019695
Pqbp1	Psmb1	7.691732810501818
Hspa5	Sec23b	7.69168176097327
Suclg1	Fibp	7.691625567076054
Nme1	Abcf3	7.691599802542063
Rab2a	Syt3	7.691512669468936
Hspa5	Ntan1	7.69133372847974
Hes1	Perp	7.6912303667203705
Elk3	Dgke	7.691228275883881
Pkm	Zswim8	7.6912162813180185
Crtc2	Vwa5a	7.691186824258209
Hnrnpc	Ccnh	7.691167860104324
Id1	Cxcl12	7.691163266631883
Srebf2	Ctps	7.69106732884624
Smad7	Adamts4	7.691057944093246
Terf1	Casq2	7.691032837026131
Ywhae	Banp	7.690935644530994
Pkm	Clstn3	7.690929438666009
Zfp369	Gm17762	7.690835981635253
Lrrfip1	Adnp2	7.690827901191459
Ubp1	Lct	7.690697981867819
Ctnnb1	Hipk3	7.690584754361832
Hivep2	Gnao1	7.690512223387435
Ssbp3	Atxn2	7.690492899464663
Nfe2l2	Gpr183	7.690428164531007
Ywhaz	Klf16	7.6904268380999525
Nmral1	Yae1d1	7.69036538134676
Hnrnpa0	Dgke	7.690282314796145
Cers2	Rpn2	7.690250951171799
Sox2	Tcf7l2	7.690022667237058
Bcl11a	Stk25	7.6899867923384155
Nr2f2	Gabrb2	7.689971532100609
Id2	Phpt1	7.689945100969194
Hp1bp3	Nutf2	7.689929648618695
Mapk1	Map1s	7.6898918106405265
Cfl2	Eef1d	7.689889470866337
Prnp	Pgm2l1	7.6897405985557326
Pou3f4	Igsf3	7.6896034285104635
Tsc22d4	Tmem258	7.6895367632341225
Prnp	Wdr13	7.689532471523392
Bmyc	Chpf2	7.689501266044191
Tmem33	Sec61a1	7.689468227973489
Nxph3	Sulf1	7.689423739841639
Rnaseh2c	Ndfip1	7.689275994926358
Sod1	Nxt2	7.689259335904803
Zbtb18	Mllt3	7.689227229461621
Mapk1	Socs7	7.689139853422036
Peg3	Fam126b	7.689057890496457
Ywhaz	Cstf1	7.68904909381882
Mafb	Rnase4	7.689034805839071
Npdc1	Parp6	7.688996820521502
Rorb	Thy1	7.688980937206656
Id1	Gulp1	7.688884185247725
Sox8	Lrrn1	7.6888536506880865
Sox18	Ushbp1	7.688657014155495
Msi2	Psap	7.688334452401998
Nme1	Klhdc2	7.688236295430225
Got1	Gopc	7.688223173270636
Bcl11a	Iws1	7.6881675278248505
Celf5	Ccdc93	7.688152007516361
Smarca5	Kank2	7.688088533951679
Celf5	Ephb3	7.687970972748175
Bcl11a	Lrrc7	7.687888057662421
Tcf4	Asphd1	7.6878736386475675
Kdm4b	Arf1	7.687824673755579
Diablo	Ccdc28b	7.687752046374828
Peg3	Syne1_loc2	7.687747306099583
Satb1	Ttll7	7.687700679964075
Sox8	Gtf3c5	7.687690784075016
Sox10	Sulf2	7.68758555800937
Hlf	Cables1	7.6875172765385384
Tcf4	Zscan26	7.687367693207083
Smad3	Rfc5	7.687342600477634
Thra	Mki67ip	7.6871170203566725
Zbtb18	Spg7	7.686935410836891
Nme1	1700048O20Rik	7.686931017852526
Zfp740	Idh1	7.686915609225353
Fhl2	Kalrn	7.686912232436841
Rab2a	Mtch1	7.686891827895354
Ssbp3	Dtx4	7.6868713672914275
Foxg1	Poldip3	7.686862080364799
Rpl35	Rpl3	7.68676216411312
Klf6	Wls	7.686699711683654
Gm14305	Ufd1l	7.686617765042864
Diablo	Fbxo8	7.686575675709575
Canx	Pgrmc2	7.686559727805945
Nfatc2	Dclre1a	7.686454129334986
Mapk1	Ap3m2	7.686426482651205
Ran	Tmem256	7.686386628406588
Akr1a1	Itpa	7.686316995312154
Foxj2	Xaf1	7.686290833260578
Nr2f2	Racgap1	7.686203637031438
Celf4	Dgat2	7.6861855178035805
Rufy3	Elmo1	7.686097459964505
Peg3	Dnm1	7.686063925357231
Rab2a	Wdr47	7.686036787394137
Prkaa2	Ddx23	7.68601306759819
Ncor1	Map1a	7.685934898144225
Lhx6	Pag1	7.685885756429577
Zfp938	Gnl3	7.685846517646489
Gm14305	Atp5j2	7.685813931587857
Tcf4	D030056L22Rik	7.685784860685683
Psma6	Lta4h	7.685702901789386
Canx	Map3k4	7.685542096464646
Msi2	Fam174a	7.685510396144666
Klf9	Rnf115	7.685508170514519
Cers2	H3f3a	7.685386288186223
Psma6	Mrp63	7.685302512829272
Cers2	Emc10	7.685301048595562
Tcf4	Prnp	7.685208934239073
Tceal6	Fech	7.685155883046572
Sox10	Tppp	7.685131135040656
Bcl11a	Lmln	7.685112286834475
Zbtb4	Ccser1	7.684872180514374
Ckmt1	Aco2	7.684867619316827
Apex1	Cpne6	7.684818798765904
Celf4	Atp8b2	7.684762773458801
Celf4	Wdr26	7.684720561263494
Tcf4	Telo2	7.684677137617773
Rab18	Uba3	7.684642359720852
Kmt2a	Smarca4	7.6846419037604585
Zmat2	Gmppb	7.68451948566521
Id2	Ndufc1	7.68442109214858
Ywhaz	Rspo3	7.68435860954807
Tcf4	Adrbk2	7.684332140492739
Celf5	B230209E15Rik	7.684327253447594
Elk3	B2m	7.684276680836036
Ptcd1	Fam222a	7.684191335392601
Celf5	Pop1	7.684178066305155
Gpd1	Ptgds	7.684135874024925
Zfp780b	Gtf2f2	7.6840956355619205
Ywhaz	Zfp106	7.684093941284774
Nanos1	Tk2	7.68403816112294
Taf9	Mnat1	7.683921794026168
Prdx5	Timm10	7.683921113201186
Ugp2	Slc6a11	7.683879965262493
Nr4a2	Herc2	7.683865778343362
Celf5	Zswim6	7.68383025542102
Tcf4	Aplp2	7.683827391531896
Gtf2i	Cul5	7.683730827345997
Zic1	Tiparp	7.6837283358474
Cebpg	Gmeb2	7.68367352290361
Celf6	Plxna3	7.683607515760311
Ywhaz	Kctd4	7.683562827332261
Ncor2	Zfp36l2	7.683521905245057
Celf4	Zdbf2	7.683496345814768
Tppp	Csrp1	7.683447613326147
Suclg1	Mrpl30	7.68333689714324
Rab14	Tmx3	7.6831446917352615
Smad7	Map1a	7.682932732506728
Zbtb18	Mycbp2	7.68284501309185
Klf2	Tbx3	7.682827080910812
Elf1	Pkn1	7.6827693257803995
Ppargc1a	Agtpbp1	7.682570462791681
Egr1	Srsf7	7.682405825093128
Timm44	Pds5a	7.682390506648444
Psmd12	Spink10	7.6823875052138
Taf9	Lamtor3	7.68233032147978
Rbbp9	Lyrm5	7.682297891700954
Tcf4	Cenpv	7.682289452511851
Rufy3	Paf1	7.682272498382156
Rpl35	Pdcd5	7.682235009975413
Jazf1	Pdrg1	7.682200042812109
Bcl11a	Ext1	7.682170558320472
Bcl11b	Sec14l1	7.682154030151207
Zmat2	Gm15772	7.682079337912011
Cnot3	Iqsec2	7.681781463196766
Tcf4	Pspc1	7.681710921539186
Tia1	Dgkd	7.681670883823454
Sall3	Nkain4	7.68166268413545
Tgif1	Fcgrt	7.681593056061758
Rfx4	2900052N01Rik	7.68158970883869
Suclg1	Dynll1	7.681552375203068
Runx2	Zbtb20	7.681541354829599
Smad3	Itpka	7.6815010825845365
Canx	Ap3s2	7.681464133239664
Larp1	Pianp	7.68133591697758
Mapk1	Pdcd4	7.6813090212818524
Nap1l1	Gdi2	7.681301884683169
Dlx1	Bcl2l2	7.68119248714329
Suclg1	Them4	7.681160263790378
P4hb	Hmbs	7.68113140629162
Celf5	Dancr	7.681069348429795
Id1	Cd151	7.680993518892134
Nfic	Rrbp1	7.680786249489652
Fli1	Trib1	7.680610408687149
Hmga1-rs1	Cbln2	7.680591965434776
Pkm	B3gat3	7.680512832664996
Celf6	Hdac11	7.680475879737038
Npdc1	Ankmy2	7.68046098121948
Apex1	Cops6	7.68038915088462
Hivep2	Dot1l	7.68034898656179
Taf9	Aarsd1	7.680287104087556
Id2	Bcl2	7.680248915304139
Bcl11a	Pak1	7.680163453444914
Tpi1	Nono	7.680161651577376
Ybx1	Mir684-1_loc3	7.680096263889438
Nap1l1	Clstn1	7.680023187912949
Id2	Nr4a2	7.679888702739739
Hes1	Myl6	7.6798530886086915
Olig2	Parvb	7.679776369011728
Rab2a	Eif2s3y	7.679692052064952
Olig1	0610007P14Rik	7.679670818814401
Ywhae	Ndrg3	7.679659180712211
Id4	Cat	7.679617694204181
Tppp	Slu7	7.679430378725267
Sox10	Elovl5	7.6793989430987475
Ywhae	2410002F23Rik	7.679333809610437
Celf6	Cd200	7.679273957668585
Cxx1c	Pitpna	7.679096729911476
Zbtb18	Prkab2	7.679013809380849
Zfp94	Nrde2	7.678945177851523
Mapk1	Gpd1l	7.678903598122971
Ilf2	Psma3	7.678874554328046
Vamp3	Wls	7.6788692257302005
Myrf	Slc6a8	7.678806504223796
Clk1	Sf3b1	7.67877911564832
Mapk1	Rasl10b	7.678722086713855
Nfe2l1	Lgi1	7.6786893543646615
Akr1a1	Thyn1	7.678671941452565
Kmt2a	Dzip3	7.678570940784874
Hnrnpa0	Kmt2d	7.67852590980722
Sox9	Ccdc39	7.678477856263671
Npdc1	Rasl11b	7.678431214832549
Nme1	Dynll1	7.678330872937169
Cers2	Zfp266	7.678327056116249
Pbx3	Gp49a	7.678287374721182
Nap1l1	Rit1	7.6782269869597695
Msx1	Stk39	7.678219053538009
Nr3c2	Grm5	7.678200025449653
Ywhaz	Smim13	7.678170572324233
Bclaf1	Dnal1	7.678128336959408
Foxf2	Tie1	7.678038556298043
Celf4	Mnt	7.67799840498429
Zfp444	Mtus1	7.677921996529197
Trp53	Ms4a6b	7.677752710961148
Hivep1	Elavl2	7.67773502215836
Sf3b1	Hap1	7.677678546380343
Foxp1	6330403A02Rik	7.6776489483365875
Stub1	Cyth2	7.677633734079794
Neurod2	Gsk3a	7.677613093940666
Ncor1	Setbp1	7.677599339286486
Satb1	Sertm1	7.677581185421785
Dnmt3a	Ttyh1	7.677535592470855
Zkscan17	Rsc1a1	7.677517112655579
Taf9	Fez1	7.6774989682838575
Klf16	Fam188b	7.6774959945085355
Agap2	Arpc4	7.677488957234776
Ccnt2	Dync1i2	7.677446661361088
Rad21	Hdac1	7.6774001873255076
Ywhae	Pptc7	7.677279300526166
Nfe2l1	Huwe1	7.677175944969196
Rufy3	Ankrd34b	7.67699550736063
Rab2a	Trub1	7.6768503712040586
Diablo	Scp2	7.67680826791458
Nr2f2	Ephb2	7.67676507445001
Ncald	Zfp385a	7.676596516977906
Ywhaz	Lgi1	7.67658777881612
Foxc1	Zic3	7.6764693512625595
Dlx2	Wnt5a	7.676383844869232
Zfp780b	Trps1	7.6763612732416835
Ctnnb1	Atp6v1b2	7.67620043102238
Creb3	Tmx2	7.6757945498389715
Tsn	Cct2	7.6756856078215545
Suclg1	Coa6	7.675525801682056
Smarcc2	Zmiz1	7.67547455779729
Nr2f1	Map1lc3a	7.675325925207631
Cycs	Rab3b	7.6752424481678405
Trerf1	Zbtb38	7.675203518623019
Tia1	Tmem181a	7.675118705460436
Ckmt1	6030458C11Rik	7.6749063106210595
Tcf4	Cuedc1	7.674892758945091
Zfp800	Fli1	7.67479517217962
Dlx1	Sfxn1	7.674693736726625
Ncbp2	OTTMUSG00000016609_loc2	7.6746291521232965
Adnp	Trim44	7.6745864909803565
Tppp	Adap1	7.674574094231085
Psmc2	Fam32a	7.674565927604524
Myrf	Usp54	7.674422234411775
Smad2	Gm10863	7.674390907399473
Maff	Cdkn1a	7.674332027623887
Zfp445	B230216N24Rik	7.674255724482677
Psmc2	Eef1b2	7.674209168119969
Etv1	Camk2d	7.674103727290125
Ywhaz	Rab4b	7.67402201016686
Ywhaz	Smdt1	7.6739528398429435
Nkx6-2	Stmn4	7.673919100081216
Atf2	Rcan2	7.673875892697988
Ran	Jmjd8	7.673774243663201
Kcnip1	Hopx	7.673742641703562
Zfp597	Mad1l1	7.673710927461269
Tbx18	Myo1c	7.673701749289842
Kcnip1	Haghl	7.673625889089631
Dusp26	Tbc1d30	7.673621805672233
Hdac2	Slc30a9	7.673600379326778
Ncald	Trhde	7.6735691902602134
R3hdm2	Nrcam	7.673449801349457
Adarb1	Pde5a	7.673438131319179
Ckmt1	Chrm3	7.673389319526419
Rab14	Rnf168	7.6732779784425835
Zfp503	Lrp1b	7.673175841858428
Cfl2	Ddx5	7.6731473827860395
Mef2c	Atp8a1	7.673024092859856
Dusp26	Neto1	7.672975846232385
Neurod2	Rbfox1	7.672814445860414
Zfp873	Cog3	7.672772516448737
Cfl2	Pdxdc1	7.672736610149467
Celf4	Socs5	7.6727123927842555
Hmgb1	Brms1	7.6726342813421455
Tsnax	Rad1	7.6726021571764385
Pkm	Cog1	7.672580574540454
Cd59a	Nacc2	7.672560532025626
Rbbp9	Zdhhc9	7.67253250926721
Klf9	Rap1gap2	7.672493445106414
Nfix	Nudt3	7.67243406183946
Ywhae	Tfg	7.672250360065152
Hnrnpc	Araf	7.672210704625967
Pura	Gdap1l1	7.6721620922975005
Ubp1	Dnajc1	7.672121841234979
Celf4	Cmpk1	7.6720891096975015
Celf4	Cdkn2d	7.671969111419804
Nr2f1	Prkar2b	7.671811138464067
Suclg1	Pts	7.671806229889883
Hnrnpc	Cwc15	7.671787039070821
Sod1	Ass1	7.671769838679696
Apex1	Gm10094	7.671711601396206
Foxp1	Camk1d	7.671567617126325
Vamp3	Phf5a	7.671476423542498
Rbm42	Eri2	7.671431069074709
Ywhae	Fip1l1	7.671428945751469
Cstf2	Cntnap1	7.6713932381034065
Zfp503	Tmem231	7.671368710549999
Sod1	Tubb3	7.671350084762587
Magoh	Tceb2	7.671319835425023
Glyctk	1700021K19Rik	7.671106536771988
Ywhaz	Mpp1	7.671094322430023
Tcf4	Sowaha	7.671005788378046
Ube2k	Cox5b	7.670993410535762
Tppp	Ppp1r15b	7.670980307264986
Ywhaz	Thrap3	7.670837400839282
Sox8	Cpox	7.670761161387761
Stau2	Ppp1r13b	7.670757122493261
Rufy3	Chrnb2	7.670636026943577
Ywhaz	Mkrn1	7.670529757559492
Mga	Mthfr	7.670518102335471
Tsc22d4	Vimp	7.6705042861083905
Nr1h3	Gimap8	7.670474287658742
Foxj1	Nin	7.67034529375625
Tppp	Dbndd2	7.670247862462249
Id4	Lamp1	7.670246922414789
Nfe2l1	Bag1	7.670212939402834
Zbed6	Rbfox2	7.670002391811049
Gtf2a2	Gm14305	7.669981221057462
Phf2	Capn2	7.669940096199723
Prdx5	Bbip1	7.669927988932288
Dlx1	Snap47	7.669909058526462
Ywhae	Ambra1	7.669782800028339
Ywhaz	Ttc30b	7.669636296156647
Canx	Flii	7.669548182906966
Cfl2	Cdk5	7.669544820829101
Zmat2	Lztr1	7.669496466418366
Zfp462	Cbfa2t3	7.669455178639109
Dus3l	Abcb10	7.669405960049658
Zfp706	Fbxl15	7.6693256297243035
Psmc2	Dph7	7.669301910865858
Nme1	Ccdc65	7.669100326951467
Elk3	Klhl6	7.669020471441671
Dusp26	Gprasp1	7.668989157698135
Prnp	Zmym6	7.668941383058117
Mecp2	Reep5	7.668879138448322
Rufy3	Uso1	7.6687820761050665
Epas1	Igfbp3	7.668753029620229
Mapk1	Pex13	7.668708051992879
Etv1	Spg21	7.668644463943289
Mef2c	Col9a2	7.668548845734604
Gm14305	Sub1	7.668535366782349
Nfic	Sbf1	7.668507376481428
Elk3	Sox17	7.668470538826182
Hlf	9930013L23Rik	7.668401066436098
Psmd12	Rps28	7.668385748485492
Cxx1c	Nfx1	7.668375239509192
Rab2a	Nup50	7.667970035114112
Ywhaz	Tmem167b	7.667935866946402
Prox1	Zfp451	7.667900047629638
Foxn3	Diablo	7.667778675379306
Rufy3	B630019K06Rik	7.667593799289011
Ywhaz	Hexa	7.667588461205537
Ctnnb1	Scai	7.667558410394217
Pkm	Hmces	7.667527150107415
Ywhaz	Mcu	7.667447971022171
Hp1bp3	Sltm	7.667433507862141
Foxo1	Hcfc2	7.667423336935252
Cebpb	Il10ra	7.6673897906678725
Tppp	Cdh20	7.667302907269752
Akr1a1	Mllt11	7.667283352528155
Sod1	1500009L16Rik	7.667274177396251
Psmc2	Vma21	7.667195737238191
Peg3	Sema4g	7.667183850888436
Hdac3	Cdc14b	7.667130735611369
Srrm3	Ptprd	7.667058159390843
Etv1	Serpinb1a	7.667053592893037
Ran	Tmem208	7.667046803443548
Celf4	Fam160b2	7.667002146215393
Arx	Etl4	7.666841676964222
Pkm	Rpl13	7.666786440472151
Rbak	Hk2	7.666773742251344
Sox8	Spata13	7.666772996954056
Sp3	Anapc5	7.666709529616328
Ncbp2	Polr2d	7.666663748861145
Nap1l1	Mcts1	7.666627327278522
Zfp219	Gdf10	7.666561732516652
Ezr	Pnp2	7.666515138235018
Trps1	Zfp933	7.666452629705204
Kcnip1	Col25a1	7.6664232346304555
Hmgb1	Nit2	7.66636625198391
Rbfox2	Dmxl2	7.666350177524912
Vamp3	Fam57a	7.666264852628703
Ywhae	Letmd1	7.666233984089603
Banp	Dis3	7.666067491145634
Rab18	0610009D07Rik	7.666065791471148
Ctnnb1	Rps15a	7.66604229211587
Bcl11b	Arel1	7.665975347584322
Tcf4	Coro2b	7.665948149350317
Ezr	Mfap3l	7.665914701335753
Cxx1c	Hspa8	7.665895289571591
Canx	Zfp292	7.6658933752026215
Hivep2	D230025D16Rik	7.665884745893245
Got1	Naa20	7.665870265655045
Akr1a1	Emc2	7.6658407264383674
Agap2	Ccdc85b	7.665550145603244
Foxq1	Epas1	7.665461556213917
Zfp14	Ptma	7.665425361263329
Celf5	2310067B10Rik	7.665287223795432
Zfp110	Hn1l	7.665254685644525
Sox10	Rab31	7.66512808694294
Arfgap1	Ctsb	7.664977065400163
Dlx1	Ppfia4	7.664928288284586
Etv1	Chrm5	7.664801958752768
Epas1	Rgs3	7.664631723022227
Zic3	Clec1a	7.664520441693059
Got1	Dedd	7.664433155226327
Got1	Sec31a	7.664385444110189
Prnp	2900092D14Rik	7.664378485855227
Zbtb18	Gnb5	7.66430046861455
Nme1	Apex1	7.66420993371366
Dbx2	Nrp2	7.6641295867029315
Tppp	Psmd11	7.664086302173893
Rufy3	B930041F14Rik	7.664060676544802
Celf5	Vps13a	7.664015194838324
Sox10	Sccpdh	7.663953031156026
Arx	Phb	7.6639315843228095
Bcl11a	Kif1c	7.663874092308539
Hadhb	Rrs1	7.663858982931923
H2afz	Cmpk1	7.663851159714767
Psma6	Rpl39	7.663803310826583
Ywhaz	Ier3ip1	7.663690197785574
Ywhaz	Ufm1	7.663508956370239
Zfp369	Fam19a2	7.663436423102361
Nfix	Fahd1	7.663224096005334
Canx	Slc38a10	7.663203328230164
Cycs	Ppil1	7.663119289813847
Dnajc21	Luc7l2	7.663082638255214
Celf5	E130311K13Rik	7.663041311840417
Rab2a	Dnajc27	7.663026169086069
Dab2	Traf2	7.662954267926527
Klf2	Rest	7.6627431845121805
Nfe2l1	Scyl1	7.662681444644921
Rab2a	4833424O15Rik	7.662629114167871
Rorb	Phlda1	7.662609466745354
Npdc1	Klhl26	7.662544859070747
Prnp	Zcchc2	7.662527738125325
Hif1a	Ulk4	7.662483264328553
Prnp	Styx	7.662353714803869
Lef1	Prkch	7.662255337558359
Tcf4	Car11	7.662236466896718
Psmc2	Mphosph8	7.6621141297452855
Smarcc2	Pcm1	7.662068361467165
Ing4	Zfp410	7.662050690678692
Ywhaz	Calb1	7.66197140733298
Mkx	Nrsn2	7.661962988057825
Ywhaz	Sdf4	7.661955514746053
Rufy3	Timm9	7.661921532195153
Hivep2	D130043K22Rik	7.661913337200795
Tbr1	Jup	7.661835390528967
Junb	Nfia	7.661769731699462
Thoc2	Sntb2	7.661696477281551
Nmral1	Thbs3	7.661600431121392
Esrrg	Ndufa4	7.661594183212483
Rab14	Zfp445	7.6615745172796945
Zfp251	Dsel	7.661498392738844
Npdc1	Actr3	7.66142516536345
Rora	Tmem65	7.6613934616758765
Tpi1	Pja1	7.661287939868003
Rbm3	Cetn3	7.661245621131094
Tpi1	Rnaseh2a	7.6612227070317465
Ywhae	Tgoln1	7.661159129599622
Celf5	Usp4	7.661018383992764
Nme1	Thoc7	7.660915176314056
Nr2c2	Maneal	7.660877913900445
Gm14305	Srp54a	7.660866342255308
Tcf4	Tmem246	7.660764500744208
Luzp2	Tsc22d4	7.660655401172128
Tcf7l2	Abhd17b	7.660563934149903
Nfe2l1	Sowahb	7.660563616681861
Tceal5	Ccl27a_loc2	7.660559596084758
Suclg1	Exoc3	7.660497293810757
Canx	Ptplad1	7.660227474462855
Rab2a	Hs6st2	7.660184423951034
Bcl11a	Ddx46	7.6601300116519315
Hp1bp3	Ube2r2	7.660126083151318
Pkm	Ppp2cb	7.660064152326633
Bcl11b	Adcy1	7.6599650664009635
Gm14305	Pnmal1	7.659940744936043
Npdc1	Fam155a	7.65984922554397
Pkm	Prr13	7.6598386970574825
Pura	Mgat3	7.659682703245915
Ar	Mpped1	7.659608316339197
Foxg1	Enox1	7.659578947449036
Nnt	Uhrf1bp1l	7.659390752991742
Tppp	Urm1	7.659332949410115
Cycs	Mpi	7.659258413519138
Sod1	Sars	7.659218854884392
Rufy3	Sae1	7.659195572541018
Klf2	Grap	7.659188904792602
Peg3	3110043O21Rik	7.659034296524018
Ran	Tcta	7.65899903599047
Fli1	Zic3	7.658837030933013
Ywhaz	Nprl2	7.658808007029529
Tcf4	Cdk13	7.658789294545875
Tcf4	Ppm1g	7.658773789479972
Zbtb18	Pla2g12a	7.65874237134272
Nkx6-2	Plxdc2	7.658698481967254
Ncor1	Spr	7.658664710800768
Hspa5	Slc31a1	7.658655628268143
Junb	Wsb1	7.658622632727385
Rab2a	Hspa4	7.6584895959023624
Foxj1	Akip1	7.658471700834916
Hmg20b	Carns1	7.6584219897000025
Nkx6-2	Acy1	7.658348446432758
Vamp3	Tmem98	7.658343326114533
Ywhae	Ubr2	7.658257911340122
Ezr	Lrrc58	7.658204541435923
Bhlhe40	Dock4	7.658027510952033
Prnp	Rnf19a	7.6579722590680985
Tppp	Manea	7.6578199030542855
Foxn3	D17Wsu104e	7.657639775791681
Got1	Dgcr2	7.657587277991205
Zfp575	Clasrp	7.6573214093676
Satb1	Chmp4b	7.657268031872951
Ctnnb1	Rpl15	7.657257180262106
